Character	Character Label	State Symbol	State Label	Entity ID	Entity Label	Quality ID	Quality Label	Related Entity ID	Related Entity Label
98	Caudal fin spot position	2	vertical stripe across tail	UBERONTEMP:f5082db7-70f4-44be-a15b-329301005f0c	'vertical stripe'	PATO:0000467	present		
98	Caudal fin spot position	1	straddling lateral line	UBERONTEMP:a8fd6c8c-5029-4740-8e0c-99856641de75	'caudal spot'	PATO:0002488	overlapping	UBERON:0010202	'lateral line'
99	MEB entotympanic, rostral element, presence	0	absent	UBERON:0018356	'rostral entotympanic element'	PATO:0000462	absent		
99	MEB entotympanic, rostral element, presence	1	present	UBERON:0018356	'rostral entotympanic element'	PATO:0000467	present		
100	Anterior part of dentary	0	with teeth	UBERON:0001091 and (RO:0002371 some (BSPO:0000071 and (BFO:0000050 some UBERON:0004742)))	'calcareous tooth' and (attaches_to some ('anterior region' and (part_of some dentary)))	PATO:0000467	present		
100	Anterior part of dentary	1	edentulous	UBERON:0001091 and (RO:0002371 some (BSPO:0000071 and (BFO:0000050 some UBERON:0004742)))	'calcareous tooth' and (attaches_to some ('anterior region' and (part_of some dentary)))	PATO:0000462	absent		
101	Dibasal pectoral fin endoskeleton	0	absent	UBERON:0010710	'pectoral fin skeleton'	PATO:0000141 and (PHENOSCAPE:complement_of some PATOTEMP:eeb348ab-4d7f-4129-9b9d-c0a08341c5ec)	structure and (not some dibasal)		
101	Dibasal pectoral fin endoskeleton	1	present	UBERON:0010710	'pectoral fin skeleton'	PATOTEMP:eeb348ab-4d7f-4129-9b9d-c0a08341c5ec	dibasal		
102	Scapula, size relative to the coracoid ()	0	subequal to, or larger than	UBERON:0006849	scapula	PATO:0000117 and (PATO:0002306 some (PATO:0000117 and (BFO:0000052 some UBERON:0004743)))	size and (similar_in_magnitude_relative_to some (size and (inheres_in some 'coracoid bone')))		
102	Scapula, size relative to the coracoid ()	0	subequal to, or larger than	UBERON:0006849	scapula	PATO:0000117 and (PATO:0002305 some (PATO:0000117 and (BFO:0000052 some UBERON:0004743)))	size and (increased_in_magnitude_relative_to some (size and (inheres_in some 'coracoid bone')))		
102	Scapula, size relative to the coracoid ()	1	smaller than	UBERON:0006849	scapula	PATO:0000117 and (PATO:0002304 some (PATO:0000117 and (BFO:0000052 some UBERON:0004743)))	size and (decreased_in_magnitude_relative_to some (size and (inheres_in some 'coracoid bone')))		
102	Scapula, size relative to the coracoid ()	2	scapula and coracoid absent	UBERON:0006849	scapula	PATO:0000462	absent		
102	Scapula, size relative to the coracoid ()	2	scapula and coracoid absent	UBERON:0004743	'coracoid bone'	PATO:0000462	absent		
103	Glossopharyngeal nerve exits through metotic fissure	0	absent	UBERON:0001649	'glossopharyngeal nerve'	PATO:0000140 and (PHENOSCAPE:complement_of some PATOTEMP:93532faa-3257-4395-8d05-3ad8a817c343)	position and (not some 'passes through')	UBERON:0018339	'metotic fissure'
103	Glossopharyngeal nerve exits through metotic fissure	1	present	UBERON:0001649	'glossopharyngeal nerve'	PATOTEMP:93532faa-3257-4395-8d05-3ad8a817c343	'passes through'	UBERON:0018339	'metotic fissure'
104	Retroarticular process	0	absent or small and narrow	UBERON:3000543	'retroarticular process'	PATO:0000462	absent		
104	Retroarticular process	0	absent or small and narrow	UBERON:3000543	'retroarticular process'	PATO:0000587	'decreased size'		
104	Retroarticular process	0	absent or small and narrow	UBERON:3000543	'retroarticular process'	PATO:0000599	'decreased width'		
104	Retroarticular process	1	transversely broad, dorsally concave	UBERON:3000543	'retroarticular process'	PATO:0002359	broad		
104	Retroarticular process	1	transversely broad, dorsally concave	BSPO:0000079 and (BFO:0000050 some UBERON:3000543)	'dorsal region' and (part_of some 'retroarticular process')	PATO:0001857	concave		
105	Humerus, proximal end, posterior prominence of ventral tubercle distinctly greater than that of head of the humerus:	0	no	UBERONTEMP:ce51e481-b593-46b0-bf63-2e5ca23a1f85	'ventral tubercle'	PATO:0000140 and (PHENOSCAPE:complement_of some PATO:0001633)	position and (not some 'posterior to')		
105	Humerus, proximal end, posterior prominence of ventral tubercle distinctly greater than that of head of the humerus:	1	yes	UBERONTEMP:ce51e481-b593-46b0-bf63-2e5ca23a1f85	'ventral tubercle'	PATO:0001633	'posterior to'	UBERON:0006801	'proximal head of humerus'
106	Sternum, spina externa forming a ridge that extends dorsoventrally over entire sternum rostrum:	0	no	UBERON:0018358	'spina externa'	PATO:0000462	absent		
106	Sternum, spina externa forming a ridge that extends dorsoventrally over entire sternum rostrum:	1	yes	UBERON:0018358	'spina externa'	PATO:0000467	present		
106	Sternum, spina externa forming a ridge that extends dorsoventrally over entire sternum rostrum:	1	yes	UBERONTEMP:c378c3db-458f-4b43-a3cb-813d1a2ea85b	'sternum rostrum'	PATO:0002358	ridged		
107	Shape of pharyngeal apophysis (basioccipital)	0	forked anteriorly	UBERON:0018349	'pharyngeal apophysis'	PATO:0001784	bifurcated		
107	Shape of pharyngeal apophysis (basioccipital)	1	rounded	UBERON:0018349	'pharyngeal apophysis'	PATO:0000411	circular		
108	Humerus, proximal portion, distal end of bicipital surface:	0	indistinct and continuous with the shaft	BSPO:0000078 and (BFO:0000050 some UBERON:0018305)	'distal region' and (part_of some 'bicipital surface')	PATO:0000464	inconspicuous		
108	Humerus, proximal portion, distal end of bicipital surface:	0	indistinct and continuous with the shaft	BSPO:0000078 and (BFO:0000050 some UBERON:0018305)	'distal region' and (part_of some 'bicipital surface')	PATO:0005011	'continuous with'	UBERON:0004652	'humerus diaphysis'
108	Humerus, proximal portion, distal end of bicipital surface:	1	distinct and extends ventral to the shaft	BSPO:0000078 and (BFO:0000050 some UBERON:0018305)	'distal region' and (part_of some 'bicipital surface')	PATO:0000463	conspicuous		
108	Humerus, proximal portion, distal end of bicipital surface:	1	distinct and extends ventral to the shaft	BSPO:0000078 and (BFO:0000050 some UBERON:0018305)	'distal region' and (part_of some 'bicipital surface')	PATO:0001196	'ventral to'	UBERON:0004652	'humerus diaphysis'
109	Labial cartilages	0	absent	UBERON:0018333	'labial cartilage'	PATO:0000462	absent		
109	Labial cartilages	1	present	UBERON:0018333	'labial cartilage'	PATO:0000467	present		
110	Hemipenis, horns (Branch, 1982)	0	absent	UBERON:0004529 and (BFO:0000050 some UBERON:0008812)	'anatomical projection' and (part_of some hemipenis)	PATO:0000462	absent		
110	Hemipenis, horns (Branch, 1982)	1	present, simple	UBERON:0004529 and (BFO:0000050 some UBERON:0008812)	'anatomical projection' and (part_of some hemipenis)	PATO:0001503	simple		
110	Hemipenis, horns (Branch, 1982)	2	present, multi-cusped	UBERON:0004529 and (BFO:0000050 some UBERON:0008812)	'anatomical projection' and (part_of some hemipenis)	PATO:0002257	multicuspidate		
111	Palatines:	0	remain separate anterior to the internal choana	BSPO:0000071 and (BFO:0000050 some (UBERON:0001682 and (BSPO:0000120 some UBERON:0000468)))	'anterior region' and (part_of some ('palatine bone' and (in_left_side_of some 'multicellular organism')))	PATO:0001505	'separated from'	BSPO:0000071 and (BFO:0000050 some (UBERON:0001682 and (BSPO:0000121 some UBERON:0000468)))	'anterior region' and (part_of some ('palatine bone' and (in_right_side_of some 'multicellular organism')))
111	Palatines:	1	fused anterior to the internal choana	BSPO:0000071 and (BFO:0000050 some (UBERON:0001682 and (BSPO:0000120 some UBERON:0000468)))	'anterior region' and (part_of some ('palatine bone' and (in_left_side_of some 'multicellular organism')))	PATO:0000642	'fused with'	BSPO:0000071 and (BFO:0000050 some (UBERON:0001682 and (BSPO:0000121 some UBERON:0000468)))	'anterior region' and (part_of some ('palatine bone' and (in_right_side_of some 'multicellular organism')))
112	Cheek scale rows	0	scales of similar size, symmetrical rows	UBERON:0018313	'cheek scale row'	PATO:0000632	symmetrical		
112	Cheek scale rows	1	scales vary in size, uneven rows	UBERON:0018313	'cheek scale row'	PATOTEMP:d6dbfefa-5751-495d-bc11-83bcad8e5e82	uneven		
113	dP5 posthypocrista and postcingulum continuity on UdP5	0	continuous	UBERON:0018275	'posthypocrista of deciduous premolar 5'	PATO:0005011	'continuous with'	UBERON:0018274	'postcingulum of deciduous premolar 5'
113	dP5 posthypocrista and postcingulum continuity on UdP5	1	not continuous	UBERON:0018275	'posthypocrista of deciduous premolar 5'	PATO:0001505	'separated from'	UBERON:0018274	'postcingulum of deciduous premolar 5'
114	Posterior wall of nasal capsule	0	complete	UBERON:3000454	'postnasal wall'	PATO:0005012	'complete structure'		
114	Posterior wall of nasal capsule	1	incomplete	UBERON:3000454	'postnasal wall'	PATO:0005013	'incomplete structure'		
115	Braincase, occipital condyle (Egek9)	0	single unit made of basioccipital and exoccipitals; ovoid or subovoid	UBERON:0006811	'occipital condyle'	PATOTEMP:499c1f37-c1fe-456a-86be-ce5f94a44782	single		
115	Braincase, occipital condyle (Egek9)	0	single unit made of basioccipital and exoccipitals; ovoid or subovoid	UBERON:0006811	'occipital condyle'	PATO:0002537	subovoid		
115	Braincase, occipital condyle (Egek9)	0	single unit made of basioccipital and exoccipitals; ovoid or subovoid	UBERON:0001692	'basioccipital bone'	PATO:0002261	'located in'	UBERON:0006811	'occipital condyle'
115	Braincase, occipital condyle (Egek9)	0	single unit made of basioccipital and exoccipitals; ovoid or subovoid	UBERON:0001693	'exoccipital bone'	PATO:0002261	'located in'	UBERON:0006811	'occipital condyle'
115	Braincase, occipital condyle (Egek9)	1	bipartate, constructed of exoccipitals	UBERON:0006811	'occipital condyle'	PATO:0002533	bipartite		
115	Braincase, occipital condyle (Egek9)	1	bipartate, constructed of exoccipitals	UBERON:0001693	'exoccipital bone'	PATO:0002261	'located in'	UBERON:0006811	'occipital condyle'
115	Braincase, occipital condyle (Egek9)	2	single unit made of basioccipital and exoccipitals; U-shaped	UBERON:0006811	'occipital condyle'	PATOTEMP:499c1f37-c1fe-456a-86be-ce5f94a44782	single		
115	Braincase, occipital condyle (Egek9)	2	single unit made of basioccipital and exoccipitals; U-shaped	UBERON:0006811	'occipital condyle'	PATO:0001879	'U-shaped'		
115	Braincase, occipital condyle (Egek9)	2	single unit made of basioccipital and exoccipitals; U-shaped	UBERON:0001692	'basioccipital bone'	PATO:0002261	'located in'	UBERON:0006811	'occipital condyle'
115	Braincase, occipital condyle (Egek9)	2	single unit made of basioccipital and exoccipitals; U-shaped	UBERON:0001693	'exoccipital bone'	PATO:0002261	'located in'	UBERON:0006811	'occipital condyle'
115	Braincase, occipital condyle (Egek9)	3	formed only by the basioccipital	UBERON:0006811	'occipital condyle'	PATOTEMP:499c1f37-c1fe-456a-86be-ce5f94a44782	single		
115	Braincase, occipital condyle (Egek9)	3	formed only by the basioccipital	UBERON:0001692	'basioccipital bone'	PATO:0002261	'located in'	UBERON:0006811	'occipital condyle'
116	Opisthotic/cheek contact	0	not in contact	UBERON:0010910	opisthotic	PATO:0001505	'separated from'	UBERON:0001567	cheek
116	Opisthotic/cheek contact	1	in contact and tightly sutured	UBERON:0010910	opisthotic	PATO:0001961	'in contact with'	UBERON:0001567	cheek
117	Number of centralia in manus or pes:	0	more than one central element	UBERON:0012131	centrale	PATO:0000070	count		
117	Number of centralia in manus or pes:	1	one central element	UBERON:0012131	centrale	PATO:0000070	count		
118	Prismatic cartilage	0	absent	UBERON:0018352	'prismatic cartilage'	PATO:0000462	absent		
118	Prismatic cartilage	1	present	UBERON:0018352	'prismatic cartilage'	PATO:0000467	present		
119	Fused anterior vertebral arches (synarcual) at anchorage of dorsal spine	0	absent	UBERON:4200128	'synarcual region of vertebral column'	PATO:0000462	absent		
119	Fused anterior vertebral arches (synarcual) at anchorage of dorsal spine	1	present	UBERON:4200128	'synarcual region of vertebral column'	PATO:0000467	present		
120	Symphysial extension of alveolar process of premaxilla	0	present	UBERON:2002257 and (BFO:0000051 some UBERONTEMP:8609c420-d25a-4fff-bdba-f5f7706530c6)	'premaxilla dentigerous process' and (has_part some 'symphysial extension')	PATO:0000467	present		
120	Symphysial extension of alveolar process of premaxilla	1	absent	UBERON:2002257 and (BFO:0000051 some UBERONTEMP:8609c420-d25a-4fff-bdba-f5f7706530c6)	'premaxilla dentigerous process' and (has_part some 'symphysial extension')	PATO:0000462	absent		
121	Tibiotarsus, distal end, supratendinal bridge:	0	ossified	UBERON:0018366	'supratendinal bridge'	PATO:0001448	ossified		
121	Tibiotarsus, distal end, supratendinal bridge:	1	tendinous	UBERON:0018366	'supratendinal bridge'	PATOTEMP:e7a5a00e-cf75-44e7-b26d-391526249555	tendinous		
122	Anal fin supported by radials external to body wall	0	absent	UBERON:2100271 and (BFO:0000050 some UBERON:4000163)	'radial element' and (part_of some 'anal fin')	PATO:0000140 and (PHENOSCAPE:complement_of some PATO:0002483)	position and (not some 'external to')	UBERON:0000309	'body wall'
122	Anal fin supported by radials external to body wall	1	present	UBERON:2100271 and (BFO:0000050 some UBERON:4000163)	'radial element' and (part_of some 'anal fin')	PATO:0002483	'external to'	UBERON:0000309	'body wall'
123	Sensory pores dorsal to orbit	0	highly branching (with 10 or more pores)	UBERON:0018357 and (BSPO:0000098 some UBERON:0001697)	'sensory pore' and (dorsal_to some 'orbit of skull')	PATO:0002285	'increased branchiness'		
123	Sensory pores dorsal to orbit	1	few branches	UBERON:0018357 and (BSPO:0000098 some UBERON:0001697)	'sensory pore' and (dorsal_to some 'orbit of skull')	PATO:0002286	'decreased branchiness'		
124	Canal for lateral dorsal aorta long	0	absent	UBERON:0018335	'lateral dorsal aorta canal'	PATO:0000122 and (PHENOSCAPE:complement_of some PATO:0000573)	length and (not some 'increased length')		
124	Canal for lateral dorsal aorta long	1	present	UBERON:0018335	'lateral dorsal aorta canal'	PATO:0000573	'increased length'		
125	Size of symphysial pair of teeth relative to other teeth	0	same size as other teeth, or slight gradient of size with shortest teeth found more posteriorly	UBERONTEMP:2f99ad4b-d842-4ae9-8886-87ee98811fe5	'symphyseal tooth'	PATO:0000117 and (PATO:0002306 some (PATO:0000117 and (BFO:0000052 some UBERONTEMP:04c4d3ea-5dfe-4f59-aafa-b6875025413b)))	size and (similar_in_magnitude_relative_to some (size and (inheres_in some 'oral tooth')))		
125	Size of symphysial pair of teeth relative to other teeth	2	symphysial teeth prolonged relative to all other teeth	UBERONTEMP:2f99ad4b-d842-4ae9-8886-87ee98811fe5	'symphyseal tooth'	PATO:0000117 and (PATO:0002305 some (PATO:0000117 and (BFO:0000052 some UBERONTEMP:04c4d3ea-5dfe-4f59-aafa-b6875025413b)))	size and (increased_in_magnitude_relative_to some (size and (inheres_in some 'oral tooth')))		
125	Size of symphysial pair of teeth relative to other teeth	1	upper jaw outer row symphysial pair of teeth prolonged; symphysial outer row lower jaw lower teeth very short, next 1 – 2 teeth much longer	UBERONTEMP:0dbeb221-6e12-44b7-b51d-6b90d0f64c7c	'upper jaw outer row symphyseal tooth'	PATO:0000117 and (PATO:0002305 some (PATO:0000117 and (BFO:0000052 some UBERONTEMP:04c4d3ea-5dfe-4f59-aafa-b6875025413b)))	size and (increased_in_magnitude_relative_to some (size and (inheres_in some 'oral tooth')))		
125	Size of symphysial pair of teeth relative to other teeth	1	upper jaw outer row symphysial pair of teeth prolonged; symphysial outer row lower jaw lower teeth very short, next 1 – 2 teeth much longer	UBERON:0011594 and (RO:0002220 some UBERON:0006606)	'dentary tooth' and (adjacent_to some 'mandibular symphysis')	PATO:0000117 and (PATO:0002304 some (PATO:0000117 and (BFO:0000052 some UBERONTEMP:04c4d3ea-5dfe-4f59-aafa-b6875025413b)))	size and (decreased_in_magnitude_relative_to some (size and (inheres_in some 'oral tooth')))		
125	Size of symphysial pair of teeth relative to other teeth	1	upper jaw outer row symphysial pair of teeth prolonged; symphysial outer row lower jaw lower teeth very short, next 1 – 2 teeth much longer	UBERON:0011594 and (BSPO:0000099 some UBERON:0006606)	'dentary tooth' and (posterior_to some 'mandibular symphysis')	PATO:0000117 and (PATO:0002305 some (PATO:0000117 and (BFO:0000052 some UBERONTEMP:04c4d3ea-5dfe-4f59-aafa-b6875025413b)))	size and (increased_in_magnitude_relative_to some (size and (inheres_in some 'oral tooth')))		
126	Nasal-prefrontal contact;	0	present	UBERON:0001681	'nasal bone'	PATO:0001961	'in contact with'	UBERON:0010750	'prefrontal bone'
126	Nasal-prefrontal contact;	1	absent	UBERON:0001681	'nasal bone'	PATO:0001505	'separated from'	UBERON:0010750	'prefrontal bone'
127	Vomerine dentition:	0	transverse row, medial in the palate	UBERON:0017615	'vomerine dentition'	PATO:0002502	'transverse orientation'		
127	Vomerine dentition:	0	transverse row, medial in the palate	UBERON:0017615	'vomerine dentition'	PATO:0001191	'medial to'	UBERON:2001978	'maxillary tooth row'
127	Vomerine dentition:	1	marginal, tooth row parallel to premaxilla and maxilla	UBERON:0017615	'vomerine dentition'	PATO:0002272	'parallel to'	UBERON:2001978	'maxillary tooth row'
127	Vomerine dentition:	2	longitudinal row or patch	UBERON:0017615	'vomerine dentition'	PATO:0005024	'longitudinal orientation'		
127	Vomerine dentition:	2	longitudinal row or patch	UBERON:0017615	'vomerine dentition'	PATO:0001608	patchy		
128	Quadratoqugal	0	present	UBERON:0011267	'quadratojugal bone'	PATO:0000467	present		
128	Quadratoqugal	1	absent	UBERON:0011267	'quadratojugal bone'	PATO:0000462	absent		
129	Mandible with intraramal joint and posterior half of mandibular rami greatly widened (mediolateral width greater than dorsoventral extension) and dorsoventrally flattened:	0	no	UBERON:0018331	'intraramal joint'	PATO:0000462	absent		
129	Mandible with intraramal joint and posterior half of mandibular rami greatly widened (mediolateral width greater than dorsoventral extension) and dorsoventrally flattened:	0	no	BSPO:0000072 and (BFO:0000050 some UBERON:0000401)	'posterior region' and (part_of some 'mandibular ramus')	PATO:0000921 and (PHENOSCAPE:complement_of some (PATO:0000921 and (PATO:0002305 some (PATO:0000119 and (BFO:0000052 some (BSPO:0000072 and (BFO:0000050 some UBERON:0000401)))))))	width and (not some (width and (increased_in_magnitude_relative_to some (height and (inheres_in some ('posterior region' and (part_of some 'mandibular ramus')))))))		
129	Mandible with intraramal joint and posterior half of mandibular rami greatly widened (mediolateral width greater than dorsoventral extension) and dorsoventrally flattened:	0	no	BSPO:0000072 and (BFO:0000050 some UBERON:0000401)	'posterior region' and (part_of some 'mandibular ramus')	PATO:0002254 and (PHENOSCAPE:complement_of some PATO:0002053)	flattened and (not some 'dorso-ventrally flattened')		
129	Mandible with intraramal joint and posterior half of mandibular rami greatly widened (mediolateral width greater than dorsoventral extension) and dorsoventrally flattened:	1	yes	UBERON:0018331	'intraramal joint'	PATO:0000467	present		
129	Mandible with intraramal joint and posterior half of mandibular rami greatly widened (mediolateral width greater than dorsoventral extension) and dorsoventrally flattened:	1	yes	BSPO:0000072 and (BFO:0000050 some UBERON:0000401)	'posterior region' and (part_of some 'mandibular ramus')	PATO:0000921 and (PATO:0002305 some (PATO:0000119 and (BFO:0000052 some (BSPO:0000072 and (BFO:0000050 some UBERON:0000401)))))	width and (increased_in_magnitude_relative_to some (height and (inheres_in some ('posterior region' and (part_of some 'mandibular ramus')))))		
129	Mandible with intraramal joint and posterior half of mandibular rami greatly widened (mediolateral width greater than dorsoventral extension) and dorsoventrally flattened:	1	yes	BSPO:0000072 and (BFO:0000050 some UBERON:0000401)	'posterior region' and (part_of some 'mandibular ramus')	PATO:0002053	'dorso-ventrally flattened'		
130	Sensory pores directly posterior to the orbit	0	form continuous clump of pores from orbit to opening of operculum	UBERON:0018357 and (BSPO:0000099 some UBERON:0001697) and (PHENOSCAPE:extends_to some UBERON:2002057)	'sensory pore' and (posterior_to some 'orbit of skull') and (extends_to some 'gill opening')	PATOTEMP:ed9e88eb-3494-40d8-88ba-3883a7e5ebbf	'continuously distributed'		
130	Sensory pores directly posterior to the orbit	1	few pores, discontinuous clumps from orbit to operculum	UBERON:0018357 and (BSPO:0000099 some UBERON:0001697) and (PHENOSCAPE:extends_to some UBERON:2002057)	'sensory pore' and (posterior_to some 'orbit of skull') and (extends_to some 'gill opening')	PATOTEMP:9cc98a1a-825a-4b19-9859-219e4c72f26e	'discontinuously distributed'		
131	Positions of foramina for nerves II, mand IV in orbit. Nerve foramen II situated mid-orbit	0	nerve foramen II situated mid-orbit, III and IV posterior to II	UBERONTEMP:6b22b08d-a03d-4a4c-a1bf-fd738afc8dfa and (BFO:0000050 some UBERONTEMP:0adc11c0-4876-4ea5-ad1f-a45afb90615a)	'nerve foramen II' and (part_of some 'mid-orbit')	PATO:0000467	present		
131	Positions of foramina for nerves II, mand IV in orbit. Nerve foramen II situated mid-orbit	0	nerve foramen II situated mid-orbit, III and IV posterior to II	UBERONTEMP:648ae26f-36b3-4dec-9c09-5a40cb82672d	'nerve foramen III'	PATO:0001633	'posterior to'	UBERONTEMP:6b22b08d-a03d-4a4c-a1bf-fd738afc8dfa	'nerve foramen II'
131	Positions of foramina for nerves II, mand IV in orbit. Nerve foramen II situated mid-orbit	0	nerve foramen II situated mid-orbit, III and IV posterior to II	UBERONTEMP:6d1d8e6a-c709-46e2-a2e8-16317d6c5393	'nerve foramen IV'	PATO:0001633	'posterior to'	UBERONTEMP:6b22b08d-a03d-4a4c-a1bf-fd738afc8dfa	'nerve foramen II'
131	Positions of foramina for nerves II, mand IV in orbit. Nerve foramen II situated mid-orbit	1	nerve foramen II situated mid orbit, IV anterior to II	UBERONTEMP:6b22b08d-a03d-4a4c-a1bf-fd738afc8dfa and (BFO:0000050 some UBERONTEMP:0adc11c0-4876-4ea5-ad1f-a45afb90615a)	'nerve foramen II' and (part_of some 'mid-orbit')	PATO:0000467	present		
131	Positions of foramina for nerves II, mand IV in orbit. Nerve foramen II situated mid-orbit	1	nerve foramen II situated mid orbit, IV anterior to II	UBERONTEMP:6d1d8e6a-c709-46e2-a2e8-16317d6c5393	'nerve foramen IV'	PATO:0001632	'anterior to'	UBERONTEMP:6b22b08d-a03d-4a4c-a1bf-fd738afc8dfa	'nerve foramen II'
132	Epurals	0	bearing a single procurrent caudal fin ray each (2 total)	UBERON:2001829 and (RO:0002170 some UBERON:2000660)	'caudal fin dorsal procurrent ray' and (connected_to some epural)	PATO:0001997	'present in fewer numbers in organism'		
132	Epurals	1	bearing several procurrent caudal fin rays (3 or more total)	UBERON:2001829 and (RO:0002170 some UBERON:2000660)	'caudal fin dorsal procurrent ray' and (connected_to some epural)	PATO:0000470	'present in greater numbers in organism'		
133	Cerebellum with reduced anterior lobe, particularly small folia II and III, and relatively large posterior lobe:	0	no	UBERON:0002131	'anterior lobe of cerebellum'	PATO:0000117 and (PHENOSCAPE:complement_of some PATO:0000587)	size and (not some 'decreased size')		
133	Cerebellum with reduced anterior lobe, particularly small folia II and III, and relatively large posterior lobe:	0	no	UBERON:0004075	'cerebellum vermis lobule II'	PATO:0000117 and (PHENOSCAPE:complement_of some PATO:0000587)	size and (not some 'decreased size')		
133	Cerebellum with reduced anterior lobe, particularly small folia II and III, and relatively large posterior lobe:	0	no	UBERON:0004076	'cerebellum vermis lobule III'	PATO:0000117 and (PHENOSCAPE:complement_of some PATO:0000587)	size and (not some 'decreased size')		
133	Cerebellum with reduced anterior lobe, particularly small folia II and III, and relatively large posterior lobe:	0	no	UBERON:0004002	'cerebellum posterior lobe'	PATO:0000117 and (PHENOSCAPE:complement_of some PATO:0000586)	size and (not some 'increased size')		
133	Cerebellum with reduced anterior lobe, particularly small folia II and III, and relatively large posterior lobe:	1	yes	UBERON:0002131	'anterior lobe of cerebellum'	PATO:0000587	'decreased size'		
133	Cerebellum with reduced anterior lobe, particularly small folia II and III, and relatively large posterior lobe:	1	yes	UBERON:0004075	'cerebellum vermis lobule II'	PATO:0000587	'decreased size'		
133	Cerebellum with reduced anterior lobe, particularly small folia II and III, and relatively large posterior lobe:	1	yes	UBERON:0004076	'cerebellum vermis lobule III'	PATO:0000587	'decreased size'		
133	Cerebellum with reduced anterior lobe, particularly small folia II and III, and relatively large posterior lobe:	1	yes	UBERON:0004002	'cerebellum posterior lobe'	PATO:0000586	'increased size'		
134	Number of free ribs on anterior caudal vertebrae:	0	more than three pairs	UBERON:0002228	rib	PATO:0000070	count		
134	Number of free ribs on anterior caudal vertebrae:	1	two to three pairs	UBERON:0002228	rib	PATO:0000070	count		
134	Number of free ribs on anterior caudal vertebrae:	2	free ribs absent	UBERON:0002228	rib	PATO:0000462	absent		
135	Sutures on ventral aspect of lower pharyngobranchial toothplate	0	few < 5	UBERON:4200215 and (BFO:0000050 some (BSPO:0000084 and (BFO:0000050 some UBERON:0018283)))	suture and (part_of some ('ventral region' and (part_of some 'lower pharyngobranchial toothplate')))	PATO:0001997	'present in fewer numbers in organism'		
135	Sutures on ventral aspect of lower pharyngobranchial toothplate	1	many, 5 +	UBERON:4200215 and (BFO:0000050 some (BSPO:0000084 and (BFO:0000050 some UBERON:0018283)))	suture and (part_of some ('ventral region' and (part_of some 'lower pharyngobranchial toothplate')))	PATO:0000470	'present in greater numbers in organism'		
136	Pelvis, ilioischidic foramen:	0	open	UBERON:0018326	'ilioischiadic foramen'	PATO:0000610	open		
136	Pelvis, ilioischidic foramen:	1	closed	UBERON:0018326	'ilioischiadic foramen'	PATO:0000608	closed		
137	Radius/ulna length	0	radius shorter than ulna	UBERON:0001423	'radius bone'	PATO:0000122 and (PATO:0002304 some (PATO:0000122 and (BFO:0000052 some UBERON:0001424)))	length and (decreased_in_magnitude_relative_to some (length and (inheres_in some ulna)))		
137	Radius/ulna length	1	radius longer than ulna	UBERON:0001423	'radius bone'	PATO:0000122 and (PATO:0002305 some (PATO:0000122 and (BFO:0000052 some UBERON:0001424)))	length and (increased_in_magnitude_relative_to some (length and (inheres_in some ulna)))		
137	Radius/ulna length	2	radius and ulna subequal	UBERON:0001423	'radius bone'	PATO:0000122 and (PATO:0002306 some (PATO:0000122 and (BFO:0000052 some UBERON:0001424)))	length and (similar_in_magnitude_relative_to some (length and (inheres_in some ulna)))		
138	BRC squamosal, suprameatal foramen, presence	0	absent	UBERONTEMP:8aa1a55e-924a-46a7-82af-9e8406a5149d	'suprameatal foramen'	PATO:0000462	absent		
138	BRC squamosal, suprameatal foramen, presence	1	present	UBERONTEMP:8aa1a55e-924a-46a7-82af-9e8406a5149d	'suprameatal foramen'	PATO:0000467	present		
139	Oral teeth w/lingual cusps	0	absent	UBERONTEMP:04c4d3ea-5dfe-4f59-aafa-b6875025413b and (BFO:0000051 some UBERON:0016929)	'oral tooth' and (has_part some 'lingual cusp of tooth')	PATO:0000462	absent		
139	Oral teeth w/lingual cusps	1	present	UBERONTEMP:04c4d3ea-5dfe-4f59-aafa-b6875025413b and (BFO:0000051 some UBERON:0016929)	'oral tooth' and (has_part some 'lingual cusp of tooth')	PATO:0000467	present		
140	Endolymphatic ducts exit into slot-shaped median fossa	0	absent	UBERON:0004704 and (BFO:0000050 some (BSPO:0000075 and (BFO:0000050 some (BSPO:0000079 and (BFO:0000050 some UBERON:0001703)))))	'bone fossa' and (part_of some ('central region' and (part_of some ('dorsal region' and (part_of some neurocranium)))))	PATO:0000052 and (PHENOSCAPE:complement_of some PATOTEMP:37a095ce-53fc-4746-80ff-f7ce2a70ffa4)	shape and (not some 'slot-shaped')		
140	Endolymphatic ducts exit into slot-shaped median fossa	0	absent	UBERON:0001860	'endolymphatic duct'	PATO:0000140 and (PHENOSCAPE:complement_of some PATOTEMP:93532faa-3257-4395-8d05-3ad8a817c343)	position and (not some 'passes through')	UBERON:0004704 and (BFO:0000050 some (BSPO:0000075 and (BFO:0000050 some (BSPO:0000079 and (BFO:0000050 some UBERON:0001703)))))	'bone fossa' and (part_of some ('central region' and (part_of some ('dorsal region' and (part_of some neurocranium)))))
